row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,retail_sales_people,product_id,category,sub_category,product_name,returned,sales,quantity,discount,profit,order_year,order_month,order_month_name,order_quarter,order_weekday,shipping_days,profit_margin,loss_order,high_discount,late_shipping,weekend_order,high_value_order
5842,CA-2015-126725,2015-11-17,2015-11-21,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105,West,Anna Andreadi,TEC-PH-10003174,Technology,Phones,RCA ViSYS 25825 Wireless digital phone,Not,415.97,4,0.2,52.0,2015,11,November,4,Tuesday,4,12.5,False,False,False,False,True
5843,CA-2015-126725,2015-11-17,2015-11-21,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105,West,Anna Andreadi,OFF-ST-10001418,Office Supplies,Storage,Carina Media Storage Towers in Natural & Black,Not,304.9,5,0.0,6.1,2015,11,November,4,Tuesday,4,2.0,False,False,False,False,True
5844,CA-2015-126725,2015-11-17,2015-11-21,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105,West,Anna Andreadi,FUR-FU-10002813,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",Not,80.96,4,0.0,29.15,2015,11,November,4,Tuesday,4,36.01,False,False,False,False,False
5845,CA-2015-126725,2015-11-17,2015-11-21,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105,West,Anna Andreadi,OFF-ST-10000129,Office Supplies,Storage,Fellowes Recycled Storage Drawers,Not,777.21,7,0.0,54.4,2015,11,November,4,Tuesday,4,7.0,False,False,False,False,True
5846,CA-2015-126725,2015-11-17,2015-11-21,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105,West,Anna Andreadi,OFF-PA-10001639,Office Supplies,Paper,Xerox 203,Not,32.4,5,0.0,15.55,2015,11,November,4,Tuesday,4,47.99,False,False,False,False,False
5847,CA-2015-126725,2015-11-17,2015-11-21,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105,West,Anna Andreadi,FUR-CH-10001708,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,Not,225.57,2,0.2,2.82,2015,11,November,4,Tuesday,4,1.25,False,False,False,False,True
5848,CA-2015-126725,2015-11-17,2015-11-21,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105,West,Anna Andreadi,FUR-FU-10001591,Furniture,Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11,Not,36.6,3,0.0,15.37,2015,11,November,4,Tuesday,4,41.99,False,False,False,False,False
5849,CA-2015-121783,2015-10-11,2015-11-14,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,Roseville,Minnesota,55113,Central,Kelly Williams,OFF-AP-10003849,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,Not,715.64,2,0.0,178.91,2015,10,October,4,Sunday,34,25.0,False,False,True,True,True
5850,CA-2015-121783,2015-10-11,2015-11-14,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,Roseville,Minnesota,55113,Central,Kelly Williams,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,Not,795.51,3,0.0,143.19,2015,10,October,4,Sunday,34,18.0,False,False,True,True,True
5851,CA-2015-121783,2015-10-11,2015-11-14,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,Roseville,Minnesota,55113,Central,Kelly Williams,TEC-CO-10001571,Technology,Copiers,Sharp 1540cs Digital Laser Copier,Not,549.99,1,0.0,275.0,2015,10,October,4,Sunday,34,50.0,False,False,True,True,True
5852,CA-2015-121783,2015-10-11,2015-11-14,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,Roseville,Minnesota,55113,Central,Kelly Williams,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,Not,74.76,3,0.0,34.39,2015,10,October,4,Sunday,34,46.0,False,False,True,True,False
5853,CA-2015-121783,2015-10-11,2015-11-14,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,Roseville,Minnesota,55113,Central,Kelly Williams,FUR-FU-10004351,Furniture,Furnishings,Staple-based wall hangings,Not,29.22,3,0.0,12.86,2015,10,October,4,Sunday,34,44.01,False,False,True,True,False
5854,US-2014-138835,2014-10-09,2014-10-09,Standard Class,DA-13450,Dianna Arnett,Home Office,United States,Virginia Beach,Virginia,23464,South,Cassandra Brandow,OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,Not,9.64,2,0.0,4.72,2014,10,October,4,Thursday,0,48.96,False,False,False,False,False
5855,CA-2015-112214,2015-05-08,2015-11-08,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Dallas,Texas,75220,Central,Kelly Williams,OFF-ST-10001505,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",Not,33.49,7,0.2,-1.26,2015,5,May,2,Friday,184,-3.76,True,False,True,False,False
5856,CA-2015-112214,2015-05-08,2015-11-08,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Dallas,Texas,75220,Central,Kelly Williams,OFF-SU-10003567,Office Supplies,Supplies,Stiletto Hand Letter Openers,Not,23.04,3,0.2,-4.9,2015,5,May,2,Friday,184,-21.27,True,False,True,False,False
5857,CA-2015-112214,2015-05-08,2015-11-08,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Dallas,Texas,75220,Central,Kelly Williams,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,Not,1.36,1,0.8,-2.18,2015,5,May,2,Friday,184,-160.29,True,True,True,False,False
5858,CA-2015-112214,2015-05-08,2015-11-08,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Dallas,Texas,75220,Central,Kelly Williams,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",Not,14.76,5,0.6,-11.44,2015,5,May,2,Friday,184,-77.51,True,True,True,False,False
5859,US-2017-153255,2017-03-09,2017-07-09,Second Class,JK-15730,Joe Kamberova,Consumer,United States,Concord,California,94521,West,Anna Andreadi,FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",Not,239.67,2,0.15,14.1,2017,3,March,1,Thursday,122,5.88,False,False,True,False,True
5860,CA-2015-108119,2015-01-11,2015-08-11,Standard Class,MS-17530,MaryBeth Skach,Consumer,United States,Conway,Arkansas,72032,South,Cassandra Brandow,FUR-TA-10002530,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",Not,301.96,2,0.0,45.29,2015,1,January,1,Sunday,212,15.0,False,False,True,True,True
5861,CA-2015-157434,2015-04-29,2015-04-29,Second Class,JK-15640,Jim Kriz,Home Office,United States,Philadelphia,Pennsylvania,19120,East,Chuck Magee,OFF-PA-10001526,Office Supplies,Paper,Xerox 1949,Not,7.97,2,0.2,2.89,2015,4,April,2,Wednesday,0,36.26,False,False,False,False,False
5862,CA-2016-101525,2016-01-05,2016-04-05,Second Class,CM-12235,Chris McAfee,Consumer,United States,Little Rock,Arkansas,72209,South,Cassandra Brandow,OFF-PA-10001497,Office Supplies,Paper,Xerox 1914,Not,109.92,2,0.0,53.86,2016,1,January,1,Tuesday,91,49.0,False,False,True,False,False
5863,CA-2016-101525,2016-01-05,2016-04-05,Second Class,CM-12235,Chris McAfee,Consumer,United States,Little Rock,Arkansas,72209,South,Cassandra Brandow,OFF-PA-10003936,Office Supplies,Paper,Xerox 1994,Not,19.44,3,0.0,9.33,2016,1,January,1,Tuesday,91,47.99,False,False,True,False,False
5864,CA-2016-101525,2016-01-05,2016-04-05,Second Class,CM-12235,Chris McAfee,Consumer,United States,Little Rock,Arkansas,72209,South,Cassandra Brandow,OFF-AR-10000716,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,Not,11.16,2,0.0,4.35,2016,1,January,1,Tuesday,91,38.98,False,False,True,False,False
5865,US-2014-117968,2014-05-08,2014-07-08,Second Class,RS-19420,Ricardo Sperren,Corporate,United States,Meriden,Connecticut,6450,East,Chuck Magee,OFF-AP-10002765,Office Supplies,Appliances,Fellowes Advanced Computer Series Surge Protectors,Not,79.47,3,0.0,22.25,2014,5,May,2,Thursday,61,28.0,False,False,True,False,False
5866,US-2014-117968,2014-05-08,2014-07-08,Second Class,RS-19420,Ricardo Sperren,Corporate,United States,Meriden,Connecticut,6450,East,Chuck Magee,OFF-AR-10004165,Office Supplies,Art,"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",Not,4.56,2,0.0,2.01,2014,5,May,2,Thursday,61,44.08,False,False,True,False,False
5867,US-2014-117968,2014-05-08,2014-07-08,Second Class,RS-19420,Ricardo Sperren,Corporate,United States,Meriden,Connecticut,6450,East,Chuck Magee,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair,Not,1133.35,5,0.0,294.67,2014,5,May,2,Thursday,61,26.0,False,False,True,False,True
5868,CA-2016-158211,2016-04-01,2016-08-01,Standard Class,BP-11185,Ben Peterman,Corporate,United States,Philadelphia,Pennsylvania,19143,East,Chuck Magee,OFF-AR-10004078,Office Supplies,Art,Newell 312,Not,4.67,1,0.2,0.58,2016,4,April,2,Friday,122,12.42,False,False,True,False,False
5869,CA-2016-158211,2016-04-01,2016-08-01,Standard Class,BP-11185,Ben Peterman,Corporate,United States,Philadelphia,Pennsylvania,19143,East,Chuck Magee,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,Not,104.58,6,0.7,-80.18,2016,4,April,2,Friday,122,-76.67,True,True,True,False,False
5870,CA-2016-152247,2016-07-11,2016-12-11,Standard Class,MA-17995,Michelle Arnett,Home Office,United States,Cheyenne,Wyoming,82001,West,Anna Andreadi,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,Not,1603.14,4,0.2,100.2,2016,7,July,3,Monday,153,6.25,False,False,True,False,True
5871,CA-2016-128223,2016-06-14,2016-06-14,Same Day,EB-13705,Ed Braxton,Corporate,United States,Anaheim,California,92804,West,Anna Andreadi,FUR-TA-10001771,Furniture,Tables,"Bush Cubix Conference Tables, Fully Assembled",Not,1293.49,7,0.2,80.84,2016,6,June,2,Tuesday,0,6.25,False,False,False,False,True
5872,CA-2016-154235,2016-09-24,2016-09-28,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,Bloomington,Indiana,47401,Central,Kelly Williams,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",Not,127.95,3,0.0,21.75,2016,9,September,3,Saturday,4,17.0,False,False,False,True,False
5873,CA-2017-129910,2017-03-30,2017-03-30,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Columbus,Georgia,31907,South,Cassandra Brandow,OFF-ST-10003282,Office Supplies,Storage,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",Not,59.76,1,0.0,16.73,2017,3,March,1,Thursday,0,28.0,False,False,False,False,False
5874,CA-2017-133095,2017-04-06,2017-04-06,Same Day,EH-14005,Erica Hernandez,Home Office,United States,Jonesboro,Arkansas,72401,South,Cassandra Brandow,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,Not,108.08,7,0.0,54.04,2017,4,April,2,Thursday,0,50.0,False,False,False,False,False
5875,CA-2017-133095,2017-04-06,2017-04-06,Same Day,EH-14005,Erica Hernandez,Home Office,United States,Jonesboro,Arkansas,72401,South,Cassandra Brandow,OFF-BI-10004141,Office Supplies,Binders,Insertable Tab Indexes For Data Binders,Not,9.54,3,0.0,4.39,2017,4,April,2,Thursday,0,46.02,False,False,False,False,False
5876,CA-2015-130554,2015-07-04,2015-09-04,First Class,FM-14290,Frank Merwin,Home Office,United States,Philadelphia,Pennsylvania,19140,East,Chuck Magee,OFF-AR-10001954,Office Supplies,Art,Newell 331,Not,11.74,3,0.2,1.03,2015,7,July,3,Saturday,62,8.77,False,False,True,True,False
5877,CA-2014-152443,2014-05-21,2014-05-26,Standard Class,FG-14260,Frank Gastineau,Home Office,United States,Lawrence,Massachusetts,1841,East,Chuck Magee,OFF-BI-10001071,Office Supplies,Binders,GBC ProClick Punch Binding System,Not,447.86,7,0.0,219.45,2014,5,May,2,Wednesday,5,49.0,False,False,False,False,True
5878,CA-2014-152443,2014-05-21,2014-05-26,Standard Class,FG-14260,Frank Gastineau,Home Office,United States,Lawrence,Massachusetts,1841,East,Chuck Magee,OFF-PA-10003022,Office Supplies,Paper,Xerox 1992,Not,17.94,3,0.0,8.79,2014,5,May,2,Wednesday,5,49.0,False,False,False,False,False
5879,CA-2014-152443,2014-05-21,2014-05-26,Standard Class,FG-14260,Frank Gastineau,Home Office,United States,Lawrence,Massachusetts,1841,East,Chuck Magee,OFF-AP-10001293,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,Not,245.88,6,0.0,68.85,2014,5,May,2,Wednesday,5,28.0,False,False,False,False,True
5880,CA-2016-133319,2016-05-09,2016-11-09,Standard Class,MV-17485,Mark Van Huff,Consumer,United States,New York City,New York,10011,East,Chuck Magee,OFF-PA-10001815,Office Supplies,Paper,Xerox 1885,Yes,192.16,4,0.0,92.24,2016,5,May,2,Monday,184,48.0,False,False,True,False,False
5881,CA-2016-133935,2016-09-18,2016-09-22,Standard Class,JW-15220,Jane Waco,Corporate,United States,San Diego,California,92105,West,Anna Andreadi,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,Not,801.57,2,0.2,50.1,2016,9,September,3,Sunday,4,6.25,False,False,False,True,True
5882,CA-2016-133935,2016-09-18,2016-09-22,Standard Class,JW-15220,Jane Waco,Corporate,United States,San Diego,California,92105,West,Anna Andreadi,OFF-PA-10000100,Office Supplies,Paper,Xerox 1945,Not,368.91,9,0.0,180.77,2016,9,September,3,Sunday,4,49.0,False,False,False,True,True
5883,CA-2016-133935,2016-09-18,2016-09-22,Standard Class,JW-15220,Jane Waco,Corporate,United States,San Diego,California,92105,West,Anna Andreadi,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",Not,885.53,9,0.2,-99.62,2016,9,September,3,Sunday,4,-11.25,True,False,False,True,True
5884,CA-2016-136301,2016-03-13,2016-03-15,Second Class,EH-13765,Edward Hooks,Corporate,United States,San Francisco,California,94109,West,Anna Andreadi,FUR-FU-10004712,Furniture,Furnishings,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",Not,28.28,2,0.0,7.35,2016,3,March,1,Sunday,2,25.99,False,False,False,True,False
5885,CA-2016-136301,2016-03-13,2016-03-15,Second Class,EH-13765,Edward Hooks,Corporate,United States,San Francisco,California,94109,West,Anna Andreadi,OFF-SU-10000151,Office Supplies,Supplies,High Speed Automatic Electric Letter Opener,Not,4912.59,3,0.0,196.5,2016,3,March,1,Sunday,2,4.0,False,False,False,True,True
5886,US-2014-109456,2014-10-16,2014-10-17,Same Day,LS-17245,Lynn Smith,Consumer,United States,San Francisco,California,94110,West,Anna Andreadi,OFF-BI-10000136,Office Supplies,Binders,Avery Non-Stick Heavy Duty View Round Locking Ring Binders,Not,14.35,3,0.2,5.02,2014,10,October,4,Thursday,1,34.98,False,False,False,False,False
5887,US-2014-109456,2014-10-16,2014-10-17,Same Day,LS-17245,Lynn Smith,Consumer,United States,San Francisco,California,94110,West,Anna Andreadi,TEC-AC-10003610,Technology,Accessories,Logitech Illuminated - Keyboard,Not,179.97,3,0.0,86.39,2014,10,October,4,Thursday,1,48.0,False,False,False,False,False
5888,CA-2017-151596,2017-08-10,2017-11-10,First Class,BP-11050,Barry Pond,Corporate,United States,Cranston,Rhode Island,2920,East,Chuck Magee,OFF-ST-10001837,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",Not,42.76,1,0.0,11.12,2017,8,August,3,Thursday,92,26.01,False,False,True,False,False
5889,CA-2015-147879,2015-07-05,2015-12-05,Standard Class,CC-12220,Chris Cortes,Consumer,United States,Owensboro,Kentucky,42301,South,Cassandra Brandow,OFF-PA-10001952,Office Supplies,Paper,Xerox 1902,Not,45.68,2,0.0,21.01,2015,7,July,3,Sunday,153,45.99,False,False,True,True,False
5890,CA-2016-166625,2016-04-14,2016-04-17,First Class,JM-15580,Jill Matthias,Consumer,United States,Baltimore,Maryland,21215,East,Chuck Magee,OFF-BI-10002414,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch,Not,25.06,2,0.0,11.78,2016,4,April,2,Thursday,3,47.01,False,False,False,False,False
5891,CA-2016-146157,2016-11-21,2016-11-26,Standard Class,RD-19720,Roger Demir,Consumer,United States,Chicago,Illinois,60610,Central,Kelly Williams,OFF-PA-10001790,Office Supplies,Paper,Xerox 1910,Not,38.43,1,0.2,13.45,2016,11,November,4,Monday,5,35.0,False,False,False,False,False
5892,CA-2016-146157,2016-11-21,2016-11-26,Standard Class,RD-19720,Roger Demir,Consumer,United States,Chicago,Illinois,60610,Central,Kelly Williams,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",Not,21.57,2,0.2,1.62,2016,11,November,4,Monday,5,7.51,False,False,False,False,False
5893,CA-2016-146157,2016-11-21,2016-11-26,Standard Class,RD-19720,Roger Demir,Consumer,United States,Chicago,Illinois,60610,Central,Kelly Williams,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,Not,81.58,3,0.2,2.04,2016,11,November,4,Monday,5,2.5,False,False,False,False,False
5894,CA-2017-159954,2017-10-09,2017-10-09,Standard Class,SS-20410,Shahid Shariari,Consumer,United States,Atlanta,Georgia,30318,South,Cassandra Brandow,OFF-BI-10004876,Office Supplies,Binders,Wilson Jones Suede Grain Vinyl Binders,Yes,2.78,1,0.0,1.36,2017,10,October,4,Monday,0,48.92,False,False,False,False,False
5895,CA-2017-100825,2017-09-09,2017-09-14,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,Los Angeles,California,90036,West,Anna Andreadi,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,Not,99.87,3,0.0,23.97,2017,9,September,3,Saturday,5,24.0,False,False,False,True,False
5896,CA-2014-168305,2014-01-11,2014-08-11,Standard Class,PL-18925,Paul Lucas,Home Office,United States,Los Angeles,California,90049,West,Anna Andreadi,OFF-LA-10003498,Office Supplies,Labels,Avery 475,Not,44.4,3,0.0,22.2,2014,1,January,1,Saturday,212,50.0,False,False,True,True,False
5897,CA-2014-168305,2014-01-11,2014-08-11,Standard Class,PL-18925,Paul Lucas,Home Office,United States,Los Angeles,California,90049,West,Anna Andreadi,OFF-PA-10004947,Office Supplies,Paper,Easy-staple paper,Not,21.4,5,0.0,9.63,2014,1,January,1,Saturday,212,45.0,False,False,True,True,False
5898,CA-2016-167682,2016-03-04,2016-09-04,Standard Class,ZD-21925,Zuschuss Donatelli,Consumer,United States,Richmond,Indiana,47374,Central,Kelly Williams,FUR-FU-10003799,Furniture,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",Not,71.12,4,0.0,22.05,2016,3,March,1,Friday,184,31.0,False,False,True,False,False
5899,CA-2016-167682,2016-03-04,2016-09-04,Standard Class,ZD-21925,Zuschuss Donatelli,Consumer,United States,Richmond,Indiana,47374,Central,Kelly Williams,TEC-PH-10000673,Technology,Phones,Plantronics Voyager Pro HD - Bluetooth Headset,Not,259.96,4,0.0,124.78,2016,3,March,1,Friday,184,48.0,False,False,True,False,True
5900,CA-2017-108000,2017-12-01,2017-12-01,Standard Class,LS-16945,Linda Southworth,Corporate,United States,San Francisco,California,94110,West,Anna Andreadi,OFF-EN-10002621,Office Supplies,Envelopes,Staple envelope,Not,9.78,1,0.0,4.89,2017,12,December,4,Friday,0,50.0,False,False,False,False,False
5901,CA-2015-146465,2015-11-20,2015-11-24,Standard Class,PB-18805,Patrick Bzostek,Home Office,United States,San Francisco,California,94122,West,Anna Andreadi,OFF-BI-10004528,Office Supplies,Binders,Cardinal Poly Pocket Divider Pockets for Ring Binders,Not,24.19,9,0.2,7.56,2015,11,November,4,Friday,4,31.25,False,False,False,False,False
5902,CA-2016-159639,2016-11-27,2016-11-27,Standard Class,PC-18745,Pamela Coakley,Corporate,United States,Westfield,New Jersey,7090,East,Chuck Magee,FUR-FU-10001889,Furniture,Furnishings,Ultra Door Pull Handle,Not,31.56,3,0.0,10.41,2016,11,November,4,Sunday,0,32.98,False,False,False,True,False
5903,US-2017-153948,2017-06-11,2017-06-11,Same Day,FM-14290,Frank Merwin,Home Office,United States,San Francisco,California,94122,West,Anna Andreadi,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,Not,59.94,3,0.0,28.17,2017,6,June,2,Sunday,0,47.0,False,False,False,True,False
5904,US-2017-153948,2017-06-11,2017-06-11,Same Day,FM-14290,Frank Merwin,Home Office,United States,San Francisco,California,94122,West,Anna Andreadi,OFF-PA-10002764,Office Supplies,Paper,Easy-staple paper,Not,45.36,4,0.0,22.23,2017,6,June,2,Sunday,0,49.01,False,False,False,True,False
